maker_name,model_name,year,version_name,version_url,Launch.Announced,Launch.Status,Launch.Base price,Performance.Power,Performance.Torque,Performance.Acceleration,Performance.Max speed,Performance.,Battery.Capacity,Battery.Tech,Battery.Range,Battery.Consumption,Battery.Recuperation,Battery.Heat pump,Battery.AC Charging,Battery.DC Charging,Battery.,Body.Type,Body.Platform,Body.Dimensions,Body.Wheelbase,Body.Clearance,Body.Weight,Body.Suspension,Body.Wheels,Body.Trunk,Body.Frunk,Body.Towing,Body.,Displays.Center,Displays.Driver's,Displays.Head-up,Comfort.Seats,Comfort.Roof,Comfort.Parking aids,Comfort.Connectivity,Safety.Airbags,Safety.Driving aids,Safety.Self driving,Safety.Crash tests,Body.Drag coef.,Comfort.,Displays.,Safety.
Kia,EV6,2024 -,GT,https://m.arenaev.com/kia_ev6_gt_2025-specs-773.php,"2024, November 22","Available to order. Released 2025, January","€ 70,000   $ 63,800   £ 65,500",AWD 478 kW (641 hp),770 Nm (568 lb-ft),3.5 sec 0-100 km/h (3.4 sec 0-60 mph),260 km/h (161 mph),,84 kWh total,Liquid-cooled Lithium-ion NCM 697V (800V type),450 km WLTP (372 km EPA),20.9 kWh/100 km WLTP,"Yes, with steering wheel paddles",Yes,"Type 2 11 kW, 0-100% in 8 h 45 min","CCS 258 kW max, 10-80% in 18 min","Vehicle to load (V2L), Vehicle to vehicle (V2V)
250V electrical outlet (3.5 KW max)","5 door crossover, 5 seats",E-GMP,4695 x 1880 x 1550 mm (184.8 x 74.0 x 61.0 in),2900 mm (114.2 in),155 mm (6.1 in),"EU: 2220 kg unladen, 2660 kg gross (US: 2215 kg curb, 2650 kg GVWR)","Front MacPherson struts, rear multi-link","R19, R20, R21","EU: 480 l, 1260 l max (US: 691 l, 1359 l max)",20 l,"EU: 750 kg unbraked, 1800 kg braked (US: 1225 kg braked)",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and cooled front seats, heated outer rear seats","Panoramic glass roof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, remote park assist",Wired Android Auto and Apple CarPlay,"10 airbags: front, center, side, rear, head airbag system","Front radar, several cameras. Forward/Rear collision avoidance assist, Autonomous emergency braking with pedestrian recognition, Blind spot detection, Rear cross traffic alert, Safe exit assist, Front/side/rear parking collision avoidance assist, Remote Smart Parking Assist 2.0, Lane Following Assist 2.0",,,,,,
Kia,EV5,2023 -,SR FWD,https://m.arenaev.com/kia_ev5_sr_fwd_2023-specs-528.php,"2023, October 12",Coming soon. Expected release 2025,,FWD 160 kW (218 hp),310 Nm (229 lb-ft),,,,60.3 kWh total,Liquid-cooled Li-ion LFP battery (400V type),,,Yes,Yes,"Type 2 7 kW
Type 2 11 kW","CCS, 30-80% in 27 min","Vehicle to load (V2L)
Vehicle to grid (V2G)","5 door SUV, 5 seats",E-GMP,4615 x 1875 x 1715 mm (181.7 x 73.8 x 67.5 in),2750 mm (108.3 in),,EU: 1870 kg unladen,,"R18, R19, R20",,Yes,Yes,,"12.3"" touchscreen","12.3""",Yes,"Heated, ventilated with massage front seats",Glass sunroof,"Front and rear sensors, 360 camera, reversing camera",Wireless Android Auto and Apple CarPlay,"Airbags: front, side, rear, head airbag system, driver's knee airbag","Front radar, cameras, 12 front/rear sensors. Forward Collision-Avoidance Assist, Lane Keeping Assist, Lane Following Assist, Driver Attention Warning, High Beam Assist, Blind-Spot Collision-Avoidance Assist, Rear Cross-Traffic Collision-Avoidance Assist, Autonomous Emergency Braking with Pedestrian Recognition, Reverse Parking Collision-Avoidance Assist, Front/Rear Parking Distance Warning, Safe Exit Assist",,,,3-zone climatronic,,
Kia,EV5,2023 -,LR FWD,https://m.arenaev.com/kia_ev5_lr_fwd_2023-specs-560.php,"2023, October 12",Coming soon. Expected release 2025,,FWD 160 kW (218 hp),310 Nm (229 lb-ft),,,,81.4 kWh total,Liquid-cooled Li-ion (400V type),,,Yes,Yes,"Type 2 7 kW
Type 2 11 kW","CCS, 30-80% in 27 min","Vehicle to load (V2L)
Vehicle to grid (V2G)","5 door SUV, 5 seats",E-GMP,4615 x 1875 x 1715 mm (181.7 x 73.8 x 67.5 in),2750 mm (108.3 in),,,,"R18, R19, R20",,Yes,Yes,,"12.3"" touchscreen","12.3""",Yes,"Heated, ventilated with massage front seats",Glass sunroof,"Front and rear sensors, 360 camera, reversing camera",Wireless Android Auto and Apple CarPlay,"Airbags: front, side, rear, head airbag system, driver's knee airbag","Front radar, cameras, 12 front/rear sensors. Forward Collision-Avoidance Assist, Lane Keeping Assist, Lane Following Assist, Driver Attention Warning, High Beam Assist, Blind-Spot Collision-Avoidance Assist, Rear Cross-Traffic Collision-Avoidance Assist, Autonomous Emergency Braking with Pedestrian Recognition, Reverse Parking Collision-Avoidance Assist, Front/Rear Parking Distance Warning, Safe Exit Assist",,,,3-zone climatronic,,
Kia,EV5,2023 -,SR FWD,https://m.arenaev.com/kia_ev5_sr_fwd_2023-specs-528.php,"2023, October 12",Coming soon. Expected release 2025,,FWD 160 kW (218 hp),310 Nm (229 lb-ft),,,,60.3 kWh total,Liquid-cooled Li-ion LFP battery (400V type),,,Yes,Yes,"Type 2 7 kW
Type 2 11 kW","CCS, 30-80% in 27 min","Vehicle to load (V2L)
Vehicle to grid (V2G)","5 door SUV, 5 seats",E-GMP,4615 x 1875 x 1715 mm (181.7 x 73.8 x 67.5 in),2750 mm (108.3 in),,EU: 1870 kg unladen,,"R18, R19, R20",,Yes,Yes,,"12.3"" touchscreen","12.3""",Yes,"Heated, ventilated with massage front seats",Glass sunroof,"Front and rear sensors, 360 camera, reversing camera",Wireless Android Auto and Apple CarPlay,"Airbags: front, side, rear, head airbag system, driver's knee airbag","Front radar, cameras, 12 front/rear sensors. Forward Collision-Avoidance Assist, Lane Keeping Assist, Lane Following Assist, Driver Attention Warning, High Beam Assist, Blind-Spot Collision-Avoidance Assist, Rear Cross-Traffic Collision-Avoidance Assist, Autonomous Emergency Braking with Pedestrian Recognition, Reverse Parking Collision-Avoidance Assist, Front/Rear Parking Distance Warning, Safe Exit Assist",,,,3-zone climatronic,,
Kia,EV5,2023 -,LR AWD,https://m.arenaev.com/kia_ev5_lr_awd_2024-specs-561.php,"2023, October 12",Coming soon. Expected release 2025,,AWD 225 kW (306 hp),310 Nm (229 lb-ft),,,,81.4 kWh total,Liquid-cooled Li-ion (400V type),540 km WLTP,,Yes,Yes,"Type 2 7 kW
Type 2 11 kW","CCS, 140 kW max, 30-80% in 27 min","Vehicle to load (V2L)
Vehicle to grid (V2G)","5 door SUV, 5 seats",E-GMP,4615 x 1875 x 1715 mm (181.7 x 73.8 x 67.5 in),2750 mm (108.3 in),,,,"R18, R19, R20",,Yes,Yes,,"12.3"" touchscreen","12.3""",Yes,"Heated, ventilated with massage front seats",Glass sunroof,"Front and rear sensors, 360 camera, reversing camera",Wireless Android Auto and Apple CarPlay,"Airbags: front, side, rear, head airbag system, driver's knee airbag","Front radar, cameras, 12 front/rear sensors. Forward Collision-Avoidance Assist, Lane Keeping Assist, Lane Following Assist, Driver Attention Warning, High Beam Assist, Blind-Spot Collision-Avoidance Assist, Rear Cross-Traffic Collision-Avoidance Assist, Autonomous Emergency Braking with Pedestrian Recognition, Reverse Parking Collision-Avoidance Assist, Front/Rear Parking Distance Warning, Safe Exit Assist",,,,3-zone climatronic,,
Kia,EV5,2023 -,LR FWD,https://m.arenaev.com/kia_ev5_lr_fwd_2023-specs-560.php,"2023, October 12",Coming soon. Expected release 2025,,FWD 160 kW (218 hp),310 Nm (229 lb-ft),,,,81.4 kWh total,Liquid-cooled Li-ion (400V type),,,Yes,Yes,"Type 2 7 kW
Type 2 11 kW","CCS, 30-80% in 27 min","Vehicle to load (V2L)
Vehicle to grid (V2G)","5 door SUV, 5 seats",E-GMP,4615 x 1875 x 1715 mm (181.7 x 73.8 x 67.5 in),2750 mm (108.3 in),,,,"R18, R19, R20",,Yes,Yes,,"12.3"" touchscreen","12.3""",Yes,"Heated, ventilated with massage front seats",Glass sunroof,"Front and rear sensors, 360 camera, reversing camera",Wireless Android Auto and Apple CarPlay,"Airbags: front, side, rear, head airbag system, driver's knee airbag","Front radar, cameras, 12 front/rear sensors. Forward Collision-Avoidance Assist, Lane Keeping Assist, Lane Following Assist, Driver Attention Warning, High Beam Assist, Blind-Spot Collision-Avoidance Assist, Rear Cross-Traffic Collision-Avoidance Assist, Autonomous Emergency Braking with Pedestrian Recognition, Reverse Parking Collision-Avoidance Assist, Front/Rear Parking Distance Warning, Safe Exit Assist",,,,3-zone climatronic,,
Kia,EV5,2023 -,LR AWD,https://m.arenaev.com/kia_ev5_lr_awd_2024-specs-561.php,"2023, October 12",Coming soon. Expected release 2025,,AWD 225 kW (306 hp),310 Nm (229 lb-ft),,,,81.4 kWh total,Liquid-cooled Li-ion (400V type),540 km WLTP,,Yes,Yes,"Type 2 7 kW
Type 2 11 kW","CCS, 140 kW max, 30-80% in 27 min","Vehicle to load (V2L)
Vehicle to grid (V2G)","5 door SUV, 5 seats",E-GMP,4615 x 1875 x 1715 mm (181.7 x 73.8 x 67.5 in),2750 mm (108.3 in),,,,"R18, R19, R20",,Yes,Yes,,"12.3"" touchscreen","12.3""",Yes,"Heated, ventilated with massage front seats",Glass sunroof,"Front and rear sensors, 360 camera, reversing camera",Wireless Android Auto and Apple CarPlay,"Airbags: front, side, rear, head airbag system, driver's knee airbag","Front radar, cameras, 12 front/rear sensors. Forward Collision-Avoidance Assist, Lane Keeping Assist, Lane Following Assist, Driver Attention Warning, High Beam Assist, Blind-Spot Collision-Avoidance Assist, Rear Cross-Traffic Collision-Avoidance Assist, Autonomous Emergency Braking with Pedestrian Recognition, Reverse Parking Collision-Avoidance Assist, Front/Rear Parking Distance Warning, Safe Exit Assist",,,,3-zone climatronic,,
Kia,EV9,2023 -,99.8kWh RWD,https://m.arenaev.com/kia_ev9_99_8kwh_rwd_2023-specs-448.php,"2023, March 14","Available to order. Released 2023, September","€ 72,500   $ 59,200",RWD 150 kW (204 hp),350 Nm (258 lb-ft),9.4 sec 0-100 km/h (8.8 sec 0-60 mph),190 km/h (118 mph),,99.8 kWh total,Liquid-cooled Lithium-ion Polymer (800V type),541 km WLTP (489 km EPA),20.2 kWh/100 km WLTP (23.6 kWh/100 km EPA),Yes,Market/region dependent,"Type 2 7 kW
Type 2 11 kW","CCS 235 kW, 10-80% in 25 min","Vehicle to load (V2L) 3.6 kW
230V electrical outlet in the trunk","5 door SUV, 6/7 seats",E-GMP,5015 x 1980 x 1780 mm (197.4 x 78.0 x 70.1 in),3100 mm (122.0 in),198 mm (7.8 in),"EU: 2501 kg unladen, 3070 kg gross","Front MacPherson Multi-Link,rear five-link self-levelizing damper system","R19, R20, R21","EU: 313 l, 2400 l max",90 l,"EU: 450 kg unbraked, 900 kg braked",Digital side mirrors,"27"" touchscreen","12.3""","Yes, projector type","Heated and cooled front seats, heated outer rear seats; swivel seats","Glass sunroof, fixed","Front and rear sensors, 360 camera, reversing camera",Wireless Android Auto and Apple CarPlay,"Airbags: front, side, center, rear, head airbag system, driver's knee airbag","2 LiDARs, cameras, 12 front/rear sensors. Forward Collision-Avoidance Assist, Junction Turning/Crossing function, Lane Keeping Assist, Lane Following Assist, Driver Attention Warning, High Beam Assist, Blind-Spot Collision-Avoidance Assist, Rear Cross-Traffic Collision-Avoidance Assist, Autonomous Emergency Braking with Pedestrian Recognition, Reverse Parking Collision-Avoidance Assist, Front/Rear Parking Distance Warning, Safe Exit Assist",,,,Tri-zone climate control,,
Kia,EV9,2023 -,99.8kWh AWD,https://m.arenaev.com/kia_ev9_99_8kwh_awd_2023-specs-572.php,"2023, March 14","Available to order. Released 2023, September","€ 76,500   $ 63,900",AWD 283 kW (379 hp),600 Nm (443 lb-ft),6 sec 0-100 km/h,200 km/h (124 mph),,99.8 kWh total,Liquid-cooled Lithium-ion Polymer (800V type),512 km WLTP (451 km EPA),22.3 kWh/100 km WLTP (25.5 kWh/100 km EPA),Yes,Yes,"Type 2 7 kW
Type 2 11 kW","CCS 235 kW, 10-80% in 25 min","Vehicle to load (V2L) 3.6 kW
230V electrical outlet in the trunk","5 door SUV, 6/7 seats",E-GMP,5015 x 1980 x 1780 mm (197.4 x 78.0 x 70.1 in),3100 mm (122.0 in),198 mm (7.8 in),"EU: 2625 kg unladen, 3190 kg gross","Front MacPherson Multi-Link,rear five-link self-levelizing damper system","R19, R20, R21","EU: 313 l, 2400 l max",52 l,"EU: 750 kg unbraked, 2500 kg braked (US: 2041 kg braked)",Digital side mirrors,"27"" touchscreen","12.3""","Yes, projector type","Heated and cooled front seats, heated outer rear seats; swivel seats","Glass sunroof, fixed","Front and rear sensors, 360 camera, reversing camera",Wireless Android Auto and Apple CarPlay,"Airbags: front, side, center, rear, head airbag system, driver's knee airbag","2 LiDARs, cameras, 12 front/rear sensors. Forward Collision-Avoidance Assist, Junction Turning/Crossing function, Lane Keeping Assist, Lane Following Assist, Driver Attention Warning, High Beam Assist, Blind-Spot Collision-Avoidance Assist, Rear Cross-Traffic Collision-Avoidance Assist, Autonomous Emergency Braking with Pedestrian Recognition, Reverse Parking Collision-Avoidance Assist, Front/Rear Parking Distance Warning, Safe Exit Assist",,,,Tri-zone climate control,,
Kia,EV9,2023 -,76.1kWh RWD,https://m.arenaev.com/kia_ev9_76_1kwh_rwd_2023-specs-453.php,"2023, March 14","Available to order. Released 2023, Q4","$ 55,000",RWD 160 kW (215 hp),350 Nm (258 lb-ft),8.2 sec 0-100 km/h (7.7 sec 0-60 mph),190 km/h (118 mph),,76.1 kWh total,Liquid-cooled Lithium-ion Polymer 632V (800V type),370 km EPA,23.6 kWh/100 km EPA,Yes,Market/region dependent,"Type 2 7 kW
Type 2 11 kW","CCS 175 kW, 10-80% in 25 min","Vehicle to load (V2L) 3.6 kW
230V electrical outlet in the trunk","5 door SUV, 6/7 seats",E-GMP,5015 x 1980 x 1780 mm (197.4 x 78.0 x 70.1 in),3100 mm (122.0 in),178 mm (7.0 in),"US: 2310 kg curb, 2910 kg GVWR","Front MacPherson Multi-Link,rear five-link self-levelizing damper system","R19, R20, R21","EU: 313 l, 2400 l max",90 l,"EU: 450 kg unbraked, 900 kg braked (US: 454 kg unbraked, 907 kg braked)",,"27"" touchscreen","12.3""","Yes, projector type","Heated and cooled front seats, heated outer rear seats; swivel seats","Glass sunroof, fixed","Front and rear sensors, 360 camera, reversing camera",Wireless Android Auto and Apple CarPlay,"Airbags: front, side, center, rear, head airbag system, driver's knee airbag","2 LiDARs, cameras, 12 front/rear sensors. Forward Collision-Avoidance Assist, Junction Turning/Crossing function, Lane Keeping Assist, Lane Following Assist, Driver Attention Warning, High Beam Assist, Blind-Spot Collision-Avoidance Assist, Rear Cross-Traffic Collision-Avoidance Assist, Autonomous Emergency Braking with Pedestrian Recognition, Reverse Parking Collision-Avoidance Assist, Front/Rear Parking Distance Warning, Safe Exit Assist",,,,Tri-zone climate control,,
Kia,EV9,2023 -,99.8kWh AWD,https://m.arenaev.com/kia_ev9_99_8kwh_awd_2023-specs-572.php,"2023, March 14","Available to order. Released 2023, September","€ 76,500   $ 63,900",AWD 283 kW (379 hp),600 Nm (443 lb-ft),6 sec 0-100 km/h,200 km/h (124 mph),,99.8 kWh total,Liquid-cooled Lithium-ion Polymer (800V type),512 km WLTP (451 km EPA),22.3 kWh/100 km WLTP (25.5 kWh/100 km EPA),Yes,Yes,"Type 2 7 kW
Type 2 11 kW","CCS 235 kW, 10-80% in 25 min","Vehicle to load (V2L) 3.6 kW
230V electrical outlet in the trunk","5 door SUV, 6/7 seats",E-GMP,5015 x 1980 x 1780 mm (197.4 x 78.0 x 70.1 in),3100 mm (122.0 in),198 mm (7.8 in),"EU: 2625 kg unladen, 3190 kg gross","Front MacPherson Multi-Link,rear five-link self-levelizing damper system","R19, R20, R21","EU: 313 l, 2400 l max",52 l,"EU: 750 kg unbraked, 2500 kg braked (US: 2041 kg braked)",Digital side mirrors,"27"" touchscreen","12.3""","Yes, projector type","Heated and cooled front seats, heated outer rear seats; swivel seats","Glass sunroof, fixed","Front and rear sensors, 360 camera, reversing camera",Wireless Android Auto and Apple CarPlay,"Airbags: front, side, center, rear, head airbag system, driver's knee airbag","2 LiDARs, cameras, 12 front/rear sensors. Forward Collision-Avoidance Assist, Junction Turning/Crossing function, Lane Keeping Assist, Lane Following Assist, Driver Attention Warning, High Beam Assist, Blind-Spot Collision-Avoidance Assist, Rear Cross-Traffic Collision-Avoidance Assist, Autonomous Emergency Braking with Pedestrian Recognition, Reverse Parking Collision-Avoidance Assist, Front/Rear Parking Distance Warning, Safe Exit Assist",,,,Tri-zone climate control,,
Kia,EV9,2023 -,76.1kWh RWD,https://m.arenaev.com/kia_ev9_76_1kwh_rwd_2023-specs-453.php,"2023, March 14","Available to order. Released 2023, Q4","$ 55,000",RWD 160 kW (215 hp),350 Nm (258 lb-ft),8.2 sec 0-100 km/h (7.7 sec 0-60 mph),190 km/h (118 mph),,76.1 kWh total,Liquid-cooled Lithium-ion Polymer 632V (800V type),370 km EPA,23.6 kWh/100 km EPA,Yes,Market/region dependent,"Type 2 7 kW
Type 2 11 kW","CCS 175 kW, 10-80% in 25 min","Vehicle to load (V2L) 3.6 kW
230V electrical outlet in the trunk","5 door SUV, 6/7 seats",E-GMP,5015 x 1980 x 1780 mm (197.4 x 78.0 x 70.1 in),3100 mm (122.0 in),178 mm (7.0 in),"US: 2310 kg curb, 2910 kg GVWR","Front MacPherson Multi-Link,rear five-link self-levelizing damper system","R19, R20, R21","EU: 313 l, 2400 l max",90 l,"EU: 450 kg unbraked, 900 kg braked (US: 454 kg unbraked, 907 kg braked)",,"27"" touchscreen","12.3""","Yes, projector type","Heated and cooled front seats, heated outer rear seats; swivel seats","Glass sunroof, fixed","Front and rear sensors, 360 camera, reversing camera",Wireless Android Auto and Apple CarPlay,"Airbags: front, side, center, rear, head airbag system, driver's knee airbag","2 LiDARs, cameras, 12 front/rear sensors. Forward Collision-Avoidance Assist, Junction Turning/Crossing function, Lane Keeping Assist, Lane Following Assist, Driver Attention Warning, High Beam Assist, Blind-Spot Collision-Avoidance Assist, Rear Cross-Traffic Collision-Avoidance Assist, Autonomous Emergency Braking with Pedestrian Recognition, Reverse Parking Collision-Avoidance Assist, Front/Rear Parking Distance Warning, Safe Exit Assist",,,,Tri-zone climate control,,
Kia,EV9,2023 -,99.8kWh RWD,https://m.arenaev.com/kia_ev9_99_8kwh_rwd_2023-specs-448.php,"2023, March 14","Available to order. Released 2023, September","€ 72,500   $ 59,200",RWD 150 kW (204 hp),350 Nm (258 lb-ft),9.4 sec 0-100 km/h (8.8 sec 0-60 mph),190 km/h (118 mph),,99.8 kWh total,Liquid-cooled Lithium-ion Polymer (800V type),541 km WLTP (489 km EPA),20.2 kWh/100 km WLTP (23.6 kWh/100 km EPA),Yes,Market/region dependent,"Type 2 7 kW
Type 2 11 kW","CCS 235 kW, 10-80% in 25 min","Vehicle to load (V2L) 3.6 kW
230V electrical outlet in the trunk","5 door SUV, 6/7 seats",E-GMP,5015 x 1980 x 1780 mm (197.4 x 78.0 x 70.1 in),3100 mm (122.0 in),198 mm (7.8 in),"EU: 2501 kg unladen, 3070 kg gross","Front MacPherson Multi-Link,rear five-link self-levelizing damper system","R19, R20, R21","EU: 313 l, 2400 l max",90 l,"EU: 450 kg unbraked, 900 kg braked",Digital side mirrors,"27"" touchscreen","12.3""","Yes, projector type","Heated and cooled front seats, heated outer rear seats; swivel seats","Glass sunroof, fixed","Front and rear sensors, 360 camera, reversing camera",Wireless Android Auto and Apple CarPlay,"Airbags: front, side, center, rear, head airbag system, driver's knee airbag","2 LiDARs, cameras, 12 front/rear sensors. Forward Collision-Avoidance Assist, Junction Turning/Crossing function, Lane Keeping Assist, Lane Following Assist, Driver Attention Warning, High Beam Assist, Blind-Spot Collision-Avoidance Assist, Rear Cross-Traffic Collision-Avoidance Assist, Autonomous Emergency Braking with Pedestrian Recognition, Reverse Parking Collision-Avoidance Assist, Front/Rear Parking Distance Warning, Safe Exit Assist",,,,Tri-zone climate control,,
Kia,EV6,2021 -,SR AWD,https://m.arenaev.com/kia_ev6_sr_awd_2021-specs-101.php,2021,"Available to order. Released 2021, December",,AWD 173 kW (235 hp),605 Nm (446 lb-ft),6.2 sec 0-100 km/h,188 km/h (117 mph),,"58 kWh usable, 62 kWh total",Liquid-cooled Lithium-ion Polymer 522V,371 km WLTP,17.6 kWh/100 km WLTP,"Yes, with steering wheel paddles",Yes,"Type 2 11 kW, 0-100% in 5 hours 52 min","CCS 235 kW max, 10-80% in 18 min","Vehicle to load (V2L), Vehicle to vehicle (V2V)
230V electrical outlet (3.5 KW max) beneath the rear seats","5 door crossover, 5 seats",E-GMP,4680 x 1800 x 1550 mm (184.3 x 70.9 x 61.0 in),2900 mm (114.2 in),160 mm (6.3 in),"EU: 1905 kg unladen, 2445 kg gross","Front MacPherson struts, rear multi-link","R19, R20, R21","EU: 480 l, 1260 l max",20 l,"EU: 750 kg unbraked, 750 kg braked",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and cooled front seats, heated outer rear seats","Panoramic glass roof, tilt & slide","Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","Forward Collision Warning, Autonomous Emergency Braking with Pedestrian Recognition, Blind Spot Detection, Rear Cross Traffic Alert",,,0.28 Cd,,,
